log_schema,trade_id,entry_time,exit_time,symbol,timeframe,side,entry_px,exit_px,profit,exit_type,bars_held,rsi,bb_width_ratio,vol_ratio,spread_pts,entry_hour,entry_dow,rsi_depth,bb_walk_count,wick_pct,ema_slope_bp,atr_ratio,bb_pen_pts,htf_slope_bp,mae_r,mfe_r,mae_r_b4,mfe_r_b4,mae_r_b5,mfe_r_b5,mae_r_b6,mfe_r_b6,sl_pts,label_bad_entry,label_tail_loss,label_early_cut_b4,label_early_cut_b6,label_early_cut,label_regime,label_profile_good,label_profile_bad,label_bad_trade,label_loss,label_sl
2,304,2024-02-28 05:35:00,2024.02.28 08:00:00,EURUSD,M5,buy,1.0828,1.08233,-0.47,midline,28,20.02,0.000554,2.283,4,5,3,4.98,3,17.95,-1.12,0.000151,19.6,-1.61,0.585,0.07,0.15,0.0,0.15,0.04,0.15,0.07,200.0,1,0,0,0,0,range,1,0,1,1,0
2,306,2024-03-01 01:35:00,2024.03.01 02:00:00,EURUSD,M5,sell,1.08151,1.08216,-0.65,e8c,4,79.56,0.00099,1.644,4,1,5,4.56,0,38.46,2.1,0.000154,0.0,-3.64,0.31,0.01,0.31,0.01,,,,,200.0,0,0,0,0,0,range,1,0,0,1,0
2,308,2024-03-01 02:00:00,2024.03.01 02:45:00,EURUSD,M5,sell,1.08212,1.08194,0.18,midline,8,88.57,0.0014,1.624,4,1,5,13.57,1,0.0,2.87,0.000159,10.0,-3.42,0.03,0.245,0.03,0.245,0.03,0.245,0.03,0.245,200.0,0,0,0,0,0,range,1,0,0,0,0
2,310,2024-03-04 00:45:00,2024.03.04 01:10:00,EURUSD,M5,sell,1.08477,1.08431,0.46,midline,4,77.56,0.000582,3.589,4,0,1,2.56,2,11.11,1.48,0.000138,13.6,2.94,0.015,0.275,0.015,0.275,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,312,2024-03-06 01:30:00,2024.03.06 02:10:00,EURUSD,M5,buy,1.08462,1.08461,-0.01,midline,7,24.86,0.000887,2.225,4,1,3,0.14,1,12.5,-1.67,0.000165,1.9,0.64,0.225,0.085,0.225,0.01,0.225,0.01,0.225,0.035,200.0,0,0,0,0,0,range,1,0,0,1,0
2,314,2024-03-06 07:15:00,2024.03.06 07:55:00,EURUSD,M5,sell,1.08628,1.08623,0.05,midline,7,76.49,0.000855,2.262,2,7,3,1.49,1,27.78,1.84,0.000178,3.4,1.2,0.185,0.135,0.185,0.12,0.185,0.12,0.185,0.12,200.0,0,0,0,0,0,range,1,0,0,0,0
2,316,2024-03-07 07:45:00,2024.03.07 08:40:00,EURUSD,M5,buy,1.08933,1.08933,0.0,midline,10,24.85,0.001004,1.538,1,7,4,0.15,6,40.74,-2.17,0.000227,13.0,4.35,0.29,0.14,0.105,0.14,0.29,0.14,0.29,0.14,200.0,0,0,0,0,0,range,1,0,0,1,0
2,318,2024-03-08 00:40:00,2024.03.08 00:55:00,EURUSD,M5,sell,1.09547,1.09532,0.15,midline,2,76.61,0.000804,1.571,4,0,5,1.61,0,76.92,1.7,0.000118,0.0,9.35,0.01,0.235,,,,,,,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,320,2024-03-08 07:35:00,2024.03.08 08:45:00,EURUSD,M5,buy,1.09361,1.09366,0.05,midline,13,23.74,0.001198,1.863,1,7,5,1.26,4,9.09,-2.36,0.000259,30.3,6.34,0.36,0.045,0.235,0.045,0.29,0.045,0.29,0.045,200.0,0,0,0,0,0,trend,0,1,0,0,0
2,322,2024-03-13 17:10:00,2024.03.13 18:20:00,EURUSD,M5,sell,1.09575,1.0955,0.25,midline,13,75.28,0.001562,1.845,1,17,3,0.28,3,19.67,3.0,0.000319,43.4,2.99,0.31,0.13,0.31,0.05,0.31,0.05,0.31,0.05,200.0,0,0,0,0,0,range,1,0,0,0,0
2,324,2024-03-19 08:05:00,2024.03.19 09:25:00,EURUSD,M5,buy,1.08519,1.08471,-0.48,midline,15,20.53,0.001603,1.953,1,8,2,4.47,4,0.0,-3.23,0.00024,22.0,-4.11,0.48,0.08,0.305,0.08,0.305,0.08,0.48,0.08,200.0,0,0,0,0,0,chop,1,1,0,1,0
2,326,2024-03-22 00:35:00,2024.03.22 01:05:00,EURUSD,M5,sell,1.08666,1.08635,0.31,midline,5,76.71,0.000737,1.864,2,0,5,1.71,6,33.33,1.52,9.2e-05,3.0,-4.35,0.065,0.18,0.065,0.12,0.065,0.18,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,328,2024-03-22 01:40:00,2024.03.22 04:05:27,EURUSD,M5,buy,1.08547,1.08347,-2.0,sl,28,24.25,0.000994,2.615,1,1,5,0.75,2,13.64,-1.4,0.000167,39.5,-4.4,0.945,0.1,0.235,0.1,0.255,0.1,0.31,0.1,200.0,1,1,0,0,0,range,1,0,1,1,1
2,330,2024-03-27 22:05:00,2024.03.27 23:35:00,EURUSD,M5,buy,1.08188,1.08136,-0.52,midline,17,24.74,0.000879,2.761,12,22,3,0.26,1,23.42,-0.67,0.000176,36.6,-1.11,0.45,0.0,0.345,0.0,0.345,0.0,0.345,0.0,200.0,0,0,0,0,0,range,1,0,0,1,0
2,332,2024-03-28 07:15:00,2024.03.28 08:09:22,EURUSD,M5,buy,1.08121,1.0792,-2.01,sl,9,22.68,0.001379,2.003,1,7,4,2.32,1,16.67,-2.09,0.000186,7.8,-1.33,0.835,0.04,0.535,0.04,0.535,0.04,0.535,0.04,200.0,1,1,1,1,1,range,1,0,1,1,1
2,334,2024-03-29 07:45:00,2024.03.29 07:50:00,EURUSD,M5,sell,1.07799,1.07745,0.54,midline,0,82.42,0.000599,2.073,2,7,5,7.42,1,4.35,0.89,8.2e-05,20.8,-5.08,0.08,0.3,,,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,336,2024-04-03 08:10:00,2024.04.03 08:40:00,EURUSD,M5,buy,1.0765,1.07695,0.45,midline,5,21.74,0.00117,1.636,1,8,3,3.26,2,26.67,-1.84,0.000163,7.1,1.44,0.05,0.26,0.05,0.165,0.05,0.26,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,338,2024-04-04 19:10:00,2024.04.04 19:45:00,EURUSD,M5,buy,1.08548,1.08467,-0.81,e8c,6,24.69,0.000631,1.703,1,19,4,0.31,1,20.0,-1.14,0.000157,18.5,7.42,0.41,0.13,0.29,0.13,0.29,0.13,0.41,0.13,200.0,0,0,0,0,0,trend,1,0,0,1,0
2,340,2024-04-04 19:45:00,2024.04.04 21:55:00,EURUSD,M5,buy,1.08468,1.08368,-1.0,midline,25,17.14,0.001543,1.545,1,19,4,7.86,3,0.0,-2.99,0.000205,21.7,7.13,0.765,0.325,0.01,0.325,0.09,0.325,0.155,0.325,200.0,1,1,0,0,0,trend,1,1,1,1,0
2,342,2024-04-09 00:45:00,2024.04.09 01:05:00,EURUSD,M5,sell,1.08631,1.08614,0.17,midline,3,75.19,0.000386,1.536,1,0,2,0.19,3,0.0,0.85,5.9e-05,2.4,4.08,0.015,0.1,,,,,,,200.0,0,0,0,0,0,chop,0,1,0,0,0
2,344,2024-04-11 07:10:00,2024.04.11 08:15:00,EURUSD,M5,buy,1.0737,1.07418,0.48,midline,12,21.81,0.000798,2.219,1,7,4,3.19,3,5.0,-1.51,0.000151,30.6,-10.73,0.52,0.27,0.075,0.105,0.12,0.105,0.12,0.115,200.0,0,0,0,0,0,trend,1,1,0,0,0
2,346,2024-04-12 07:05:00,2024.04.12 07:40:00,EURUSD,M5,buy,1.07068,1.06907,-1.61,e8c,6,22.83,0.000588,3.779,1,7,5,2.17,1,25.71,-1.01,0.00017,23.8,-7.53,0.785,0.15,0.165,0.15,0.25,0.15,0.785,0.15,200.0,1,1,0,1,1,trend,1,0,1,1,0
2,348,2024-04-16 02:10:00,2024.04.16 02:55:00,EURUSD,M5,buy,1.06139,1.06163,0.24,midline,8,23.43,0.001415,1.711,1,2,2,1.57,1,4.88,-2.25,0.000197,10.5,-7.75,0.335,0.16,0.335,0.125,0.335,0.125,0.335,0.125,200.0,0,0,0,0,0,trend,1,1,0,0,0
2,350,2024-04-19 01:20:00,2024.04.19 01:55:00,EURUSD,M5,buy,1.06367,1.0642,0.53,midline,6,23.79,0.000594,2.225,1,1,5,1.21,1,0.0,-0.73,0.000131,15.7,-2.54,0.035,0.345,0.035,0.095,0.035,0.155,0.035,0.345,200.0,0,0,0,0,0,range,1,0,0,0,0
2,352,2024-04-19 02:30:00,2024.04.19 03:35:00,EURUSD,M5,buy,1.06273,1.06192,-0.81,midline,12,22.51,0.001578,1.63,1,2,5,2.49,2,2.27,-3.18,0.000284,17.4,-2.93,0.845,0.035,0.69,0.035,0.69,0.035,0.69,0.035,200.0,1,1,1,1,1,range,1,0,1,1,0
2,354,2024-04-23 07:10:00,2024.04.23 07:55:00,EURUSD,M5,buy,1.06444,1.06487,0.43,midline,8,24.28,0.001073,1.664,1,7,2,0.72,2,14.29,-1.81,0.000161,23.5,-0.03,0.295,0.215,0.295,0.08,0.295,0.08,0.295,0.08,200.0,0,0,0,0,0,range,1,0,0,0,0
2,356,2024-04-24 08:15:00,2024.04.24 09:10:00,EURUSD,M5,buy,1.06884,1.06914,0.3,midline,10,20.5,0.001476,1.879,1,8,3,4.5,2,2.5,-3.02,0.000267,22.9,3.77,0.18,0.235,0.125,0.235,0.125,0.235,0.14,0.235,200.0,0,0,0,0,0,range,1,0,0,0,0
2,358,2024-04-25 01:05:00,2024.04.25 02:10:00,EURUSD,M5,sell,1.07023,1.07015,0.08,midline,12,77.23,0.000538,2.214,2,1,4,2.23,3,4.0,1.0,7.7e-05,20.2,2.47,0.155,0.16,0.11,0.16,0.11,0.16,0.11,0.16,200.0,0,0,0,0,0,chop,1,1,0,0,0
2,360,2024-04-25 07:15:00,2024.04.25 08:10:00,EURUSD,M5,sell,1.07163,1.07153,0.1,midline,10,81.37,0.000766,1.672,1,7,4,6.37,1,6.98,1.72,0.000127,21.5,3.83,0.57,0.105,0.465,0.06,0.57,0.06,0.57,0.06,200.0,0,0,1,1,1,range,1,0,0,0,0
2,362,2024-04-26 07:15:00,2024.04.26 07:45:00,EURUSD,M5,sell,1.07312,1.0737,-0.58,e8c,5,76.02,0.00089,2.028,1,7,5,1.02,1,0.0,1.34,0.000152,15.2,2.81,0.285,0.2,0.135,0.2,0.285,0.2,,,200.0,0,0,0,0,0,range,1,0,0,1,0
2,364,2024-04-26 07:45:00,2024.04.26 08:15:00,EURUSD,M5,sell,1.07369,1.07308,0.61,midline,5,77.78,0.001285,1.602,1,7,5,2.78,1,1.64,2.34,0.000217,21.3,3.01,0.085,0.365,0.085,0.205,0.085,0.365,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,366,2024-04-26 20:05:00,2024.04.26 20:25:00,EURUSD,M5,sell,1.07058,1.07002,0.56,midline,3,76.79,0.001385,2.163,2,20,5,1.79,3,60.0,2.69,0.00017,2.6,-2.71,0.045,0.32,,,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,368,2024-04-29 01:05:00,2024.04.29 02:10:00,EURUSD,M5,sell,1.07092,1.07084,0.08,midline,12,78.81,0.000834,1.571,1,1,1,3.81,1,4.17,1.81,0.000104,9.9,-1.56,0.09,0.15,0.05,0.135,0.05,0.15,0.05,0.15,200.0,0,0,0,0,0,range,1,0,0,0,0
2,370,2024-04-29 05:15:00,2024.04.29 06:35:00,EURUSD,M5,sell,1.07247,1.07268,-0.21,midline,15,77.58,0.000759,3.225,1,5,1,2.58,2,3.64,1.06,0.000152,33.0,1.37,0.45,0.05,0.25,0.05,0.26,0.05,0.34,0.05,200.0,0,0,0,0,0,range,1,0,0,1,0
2,372,2024-04-30 01:05:00,2024.04.30 01:30:00,EURUSD,M5,buy,1.07103,1.07167,0.64,midline,4,23.0,0.000679,2.505,1,1,2,2.0,2,2.13,-1.29,0.000133,30.3,0.56,0.005,0.335,0.005,0.335,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,374,2024-05-07 07:05:00,2024.05.07 07:55:00,EURUSD,M5,buy,1.07568,1.07629,0.61,midline,9,23.99,0.001183,2.411,1,7,2,1.01,4,29.55,-2.41,0.000203,22.0,0.65,0.135,0.33,0.06,0.175,0.135,0.175,0.135,0.175,200.0,0,0,0,0,0,range,1,0,0,0,0
2,376,2024-05-09 01:15:00,2024.05.09 01:55:00,EURUSD,M5,buy,1.07432,1.07454,0.22,midline,7,23.26,0.000536,2.407,1,1,4,1.74,2,25.0,-0.8,8.7e-05,12.4,-1.01,0.045,0.135,0.025,0.135,0.045,0.135,0.045,0.135,200.0,0,0,0,0,0,range,1,0,0,0,0
2,378,2024-05-09 08:00:00,2024.05.09 08:45:00,EURUSD,M5,buy,1.07375,1.07317,-0.58,e8c,8,17.1,0.000824,1.687,1,7,4,7.9,1,44.44,-1.78,0.000138,4.1,-1.21,0.305,0.185,0.04,0.185,0.085,0.185,0.085,0.185,200.0,0,0,0,0,0,range,1,0,0,1,0
2,380,2024-05-22 00:20:00,2024.05.22 00:40:30,EURUSD,M5,sell,1.08594,1.08579,0.15,midline,3,76.63,0.000482,1.88,9,0,3,1.63,1,0.0,0.79,8.7e-05,7.8,-0.87,0.0,0.135,,,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,382,2024-05-24 07:15:00,2024.05.24 08:00:00,EURUSD,M5,sell,1.08142,1.08136,0.06,midline,8,79.53,0.000501,1.636,7,7,5,4.53,5,0.0,1.1,0.000123,17.5,-3.52,0.19,0.2,0.12,0.2,0.19,0.2,0.19,0.2,200.0,0,0,0,0,0,chop,1,1,0,0,0
2,384,2024-05-27 11:00:00,2024.05.27 11:25:00,EURUSD,M5,sell,1.08672,1.08554,1.18,midline,4,81.97,0.00163,1.922,1,10,1,6.97,3,0.0,3.11,0.0002,46.7,2.61,0.01,0.615,0.01,0.615,,,,,200.0,0,0,0,0,0,chop,1,1,0,0,0
2,386,2024-05-28 01:20:00,2024.05.28 01:55:00,EURUSD,M5,sell,1.08645,1.08687,-0.42,e8c,6,78.06,0.000506,1.956,7,1,2,3.06,5,6.25,1.17,8.8e-05,9.2,2.29,0.195,0.155,0.08,0.155,0.08,0.155,0.195,0.155,200.0,0,0,0,0,0,chop,1,1,0,1,0
2,388,2024-05-28 01:55:00,2024.05.28 04:20:00,EURUSD,M5,sell,1.0868,1.08748,-0.68,midline,28,77.16,0.000716,2.404,7,1,2,2.16,1,16.28,1.29,0.000139,14.9,2.42,0.44,0.18,0.055,0.18,0.105,0.18,0.105,0.18,200.0,0,0,0,0,0,range,1,0,0,1,0
2,390,2024-05-28 12:10:00,2024.05.28 13:05:00,EURUSD,M5,sell,1.08867,1.08828,0.39,midline,10,80.45,0.001087,1.606,1,12,2,5.45,1,4.17,1.84,0.000211,31.2,3.91,0.115,0.365,0.115,0.18,0.115,0.18,0.115,0.18,200.0,0,0,0,0,0,range,1,0,0,0,0
2,392,2024-05-29 01:05:00,2024.05.29 01:55:00,EURUSD,M5,buy,1.08505,1.0852,0.15,midline,9,24.1,0.000645,2.51,7,1,3,0.9,1,15.0,-1.13,0.000106,5.6,-1.28,0.14,0.07,0.14,0.0,0.14,0.0,0.14,0.0,200.0,0,0,0,0,0,range,1,0,0,0,0
2,394,2024-06-03 22:00:00,2024.06.03 22:05:00,EURUSD,M5,sell,1.09029,1.09039,-0.1,midline,0,79.36,0.000575,1.626,26,21,1,4.36,2,13.64,1.36,9.9e-05,6.9,8.38,0.03,0.175,,,,,,,200.0,0,0,0,0,0,trend,1,0,0,1,0
2,396,2024-06-03 23:05:00,2024.06.04 00:40:00,EURUSD,M5,sell,1.09073,1.09075,-0.02,midline,18,76.98,0.000579,2.031,13,23,1,1.98,1,1.28,1.13,0.000224,24.3,9.03,0.105,0.04,0.105,0.015,0.105,0.015,0.105,0.015,200.0,0,0,0,0,0,trend,1,1,0,1,0
2,398,2024-06-04 01:05:00,2024.06.04 02:10:00,EURUSD,M5,sell,1.09141,1.09108,0.33,midline,12,76.21,0.000536,2.979,1,1,2,1.21,1,0.0,0.61,0.000106,29.4,9.19,0.095,0.225,0.04,0.135,0.04,0.135,0.085,0.135,200.0,0,0,0,0,0,trend,1,1,0,0,0
2,400,2024-06-04 07:15:00,2024.06.04 08:15:00,EURUSD,M5,buy,1.09018,1.08932,-0.86,e8c,11,24.38,0.001009,2.013,1,7,2,0.62,0,70.83,-1.79,0.000136,0.0,7.01,0.47,0.08,0.145,0.08,0.235,0.08,0.245,0.08,200.0,0,0,0,0,0,trend,1,0,0,1,0
2,402,2024-06-06 01:15:00,2024.06.06 01:45:00,EURUSD,M5,sell,1.0876,1.08786,-0.26,e8c,5,78.9,0.000418,1.536,1,1,4,3.9,2,66.67,0.87,6.9e-05,0.6,-0.34,0.135,0.01,0.08,0.01,0.135,0.01,,,200.0,0,0,0,0,0,range,1,0,0,1,0
2,404,2024-06-06 01:45:00,2024.06.06 02:10:00,EURUSD,M5,sell,1.08785,1.08845,-0.6,e8c,4,79.11,0.000568,1.535,1,1,4,4.11,1,9.52,1.25,8.3e-05,4.0,-0.25,0.31,0.0,0.31,0.0,,,,,200.0,0,0,0,0,0,range,1,0,0,1,0
2,406,2024-06-06 02:15:00,2024.06.06 03:25:00,EURUSD,M5,sell,1.08875,1.08904,-0.29,midline,13,92.54,0.001445,2.188,1,2,4,17.54,7,7.32,3.07,0.000118,23.4,0.59,0.345,0.05,0.305,0.05,0.305,0.05,0.305,0.05,200.0,0,0,0,0,0,chop,1,1,0,1,0
2,408,2024-06-06 07:35:00,2024.06.06 08:00:00,EURUSD,M5,buy,1.08778,1.08841,0.63,midline,4,24.01,0.00099,1.706,1,7,4,0.99,3,21.05,-2.13,0.00016,7.9,1.86,0.03,0.325,0.03,0.325,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,410,2024-06-07 07:10:00,2024.06.07 07:35:00,EURUSD,M5,buy,1.08885,1.08903,0.18,midline,4,23.37,0.000817,1.913,1,7,5,1.63,1,0.0,-1.43,0.000125,0.8,1.86,0.025,0.18,0.025,0.18,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,412,2024-06-10 04:50:00,2024.06.10 05:15:00,EURUSD,M5,buy,1.07617,1.07485,-1.32,e8c,4,20.7,0.001207,2.229,1,4,1,4.3,1,5.71,-2.08,0.000141,1.5,-13.98,0.665,0.005,0.665,0.005,,,,,200.0,1,0,1,0,1,trend,1,1,1,1,0
2,414,2024-06-12 01:55:00,2024.06.12 02:25:00,EURUSD,M5,buy,1.07359,1.07379,0.2,midline,5,24.81,0.000557,1.84,7,1,3,0.19,3,15.79,-1.06,8.5e-05,2.5,-4.7,0.06,0.12,0.06,0.045,0.06,0.12,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,416,2024-06-12 07:00:00,2024.06.12 07:50:00,EURUSD,M5,sell,1.07462,1.07432,0.3,midline,9,78.0,0.001015,1.548,1,6,3,3.0,3,9.09,1.73,0.000109,10.5,-3.54,0.045,0.255,0.015,0.255,0.015,0.255,0.035,0.255,200.0,0,0,0,0,0,chop,1,1,0,0,0
2,418,2024-06-13 06:20:00,2024.06.13 06:40:00,EURUSD,M5,buy,1.08019,1.08047,0.28,midline,3,21.53,0.00058,1.721,7,6,4,3.47,1,23.08,-1.14,8.2e-05,4.2,3.6,0.07,0.15,,,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,420,2024-06-14 07:05:00,2024.06.14 07:40:00,EURUSD,M5,buy,1.07286,1.07175,-1.11,e8c,6,22.13,0.000926,2.116,8,7,5,2.87,4,6.06,-1.99,0.000146,24.2,-6.14,0.63,0.21,0.095,0.21,0.21,0.21,0.63,0.21,200.0,1,0,0,0,0,trend,1,1,1,1,0
2,422,2024-06-17 07:05:00,2024.06.17 07:45:00,EURUSD,M5,buy,1.06915,1.06996,0.81,midline,7,17.46,0.001156,3.367,7,7,1,7.54,4,0.0,-1.85,0.000162,58.2,-4.93,0.26,0.41,0.26,0.23,0.26,0.24,0.26,0.25,200.0,0,0,0,0,0,chop,1,1,0,0,0
2,424,2024-06-20 07:10:00,2024.06.20 08:30:00,EURUSD,M5,buy,1.07359,1.07336,-0.23,midline,15,21.08,0.000843,2.019,11,7,4,3.92,1,35.14,-1.5,0.000124,9.4,0.08,0.26,0.09,0.185,0.09,0.185,0.09,0.24,0.09,200.0,0,0,0,0,0,range,1,0,0,1,0
2,426,2024-06-24 01:05:00,2024.06.24 01:35:00,EURUSD,M5,buy,1.06856,1.06905,0.49,midline,5,24.62,0.000923,1.704,1,1,1,0.38,1,16.13,-1.64,0.000124,10.3,-3.3,0.035,0.25,0.035,0.15,0.035,0.25,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,428,2024-06-24 07:10:00,2024.06.24 07:35:00,EURUSD,M5,sell,1.07005,1.07051,-0.46,e8c,4,76.44,0.00076,2.816,1,7,1,1.44,1,11.76,1.46,0.000123,0.5,-1.73,0.285,0.07,0.285,0.07,,,,,200.0,0,0,0,0,0,range,1,0,0,1,0
2,430,2024-06-25 06:20:00,2024.06.25 07:05:00,EURUSD,M5,sell,1.07436,1.07377,0.59,midline,8,77.35,0.000673,1.514,1,6,2,2.35,5,9.52,1.37,9.6e-05,14.7,3.6,0.03,0.31,0.03,0.135,0.03,0.135,0.03,0.135,200.0,0,0,0,0,0,chop,1,1,0,0,0
2,432,2024-06-26 01:05:00,2024.06.26 01:25:00,EURUSD,M5,buy,1.07073,1.07099,0.26,midline,3,20.97,0.000784,1.777,1,1,3,4.03,0,16.0,-1.04,7.5e-05,0.0,-1.25,0.055,0.135,,,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,434,2024-06-26 07:45:00,2024.06.26 08:15:00,EURUSD,M5,buy,1.06964,1.06896,-0.68,e8c,5,21.37,0.001419,1.546,1,7,3,3.63,1,32.5,-2.43,0.000232,4.1,-1.85,0.335,0.155,0.21,0.155,0.335,0.155,,,200.0,0,0,0,0,0,range,1,0,0,1,0
2,436,2024-06-28 02:00:00,2024.06.28 03:20:00,EURUSD,M5,buy,1.06979,1.06936,-0.43,midline,15,22.96,0.001133,2.53,2,1,5,2.04,2,5.13,-1.87,0.000147,34.4,0.57,0.63,0.055,0.34,0.055,0.485,0.055,0.52,0.055,200.0,1,0,0,1,1,range,1,0,1,1,0
2,438,2024-07-02 08:20:00,2024.07.02 09:15:00,EURUSD,M5,buy,1.07184,1.07212,0.28,midline,10,22.56,0.001582,1.514,1,8,2,2.44,2,2.17,-2.92,0.000261,28.6,-0.52,0.32,0.275,0.29,0.09,0.32,0.09,0.32,0.09,200.0,0,0,0,0,0,range,1,0,0,0,0
2,440,2024-07-03 01:10:00,2024.07.03 01:35:00,EURUSD,M5,sell,1.07526,1.07501,0.25,midline,4,77.15,0.00047,2.447,1,1,3,2.15,1,32.69,1.21,9.5e-05,19.1,2.39,0.055,0.19,0.055,0.19,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,442,2024-07-03 06:10:00,2024.07.03 07:05:00,EURUSD,M5,buy,1.07378,1.07388,0.1,midline,10,20.42,0.000595,1.583,1,6,3,4.58,5,0.0,-1.13,7.7e-05,25.0,1.72,0.09,0.155,0.09,0.07,0.09,0.07,0.09,0.07,200.0,0,0,0,0,0,chop,1,1,0,0,0
2,444,2024-07-03 08:05:00,2024.07.03 10:00:00,EURUSD,M5,sell,1.07525,1.07582,-0.57,midline,22,77.8,0.001365,2.132,1,8,3,2.8,4,11.11,2.43,0.000222,51.1,2.11,0.55,0.095,0.34,0.095,0.34,0.095,0.34,0.095,200.0,1,0,0,0,0,chop,1,0,1,1,0
2,446,2024-07-04 01:05:00,2024.07.04 01:25:00,EURUSD,M5,sell,1.07928,1.079,0.28,midline,3,76.46,0.00043,2.644,1,1,4,1.46,2,20.83,0.92,8.3e-05,12.2,6.1,0.045,0.16,,,,,,,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,448,2024-07-04 22:00:00,2024.07.04 23:05:00,EURUSD,M5,buy,1.08139,1.08117,-0.22,midline,12,24.86,0.000266,6.508,50,21,4,0.14,2,25.71,-0.43,6.8e-05,10.1,5.99,0.255,0.0,0.255,0.0,0.255,0.0,0.255,0.0,200.0,0,0,0,0,0,range,1,0,0,1,0
2,450,2024-07-05 01:45:00,2024.07.05 02:40:00,EURUSD,M5,sell,1.08174,1.08154,0.2,midline,10,78.87,0.000799,1.586,1,1,5,3.87,4,5.88,1.52,0.000101,9.8,5.16,0.025,0.185,0.025,0.185,0.025,0.185,0.025,0.185,200.0,0,0,0,0,0,chop,1,1,0,0,0
2,452,2024-07-08 07:10:00,2024.07.08 07:40:00,EURUSD,M5,buy,1.0818,1.08242,0.62,midline,5,24.63,0.001153,2.229,1,7,1,0.37,1,0.0,-2.12,0.000164,10.6,2.23,0.17,0.32,0.17,0.135,0.17,0.32,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,454,2024-07-09 00:10:00,2024.07.09 01:35:00,EURUSD,M5,sell,1.0828,1.08298,-0.18,midline,16,75.16,0.000396,1.697,2,0,2,0.16,2,0.0,0.61,7.7e-05,10.2,0.54,0.265,0.025,0.11,0.025,0.11,0.025,0.135,0.025,200.0,0,0,0,0,0,range,1,0,0,1,0
2,456,2024-08-01 07:30:00,2024.08.01 09:03:33,EURUSD,M5,buy,1.08176,1.07975,-2.01,sl,17,23.84,0.000989,1.576,1,7,4,1.16,1,5.8,-2.41,0.000221,31.3,0.13,0.93,0.115,0.33,0.01,0.33,0.01,0.33,0.115,200.0,1,1,0,0,0,range,1,0,1,1,1
2,458,2024-08-02 07:15:00,2024.08.02 07:40:00,EURUSD,M5,sell,1.08075,1.08004,0.71,midline,4,76.08,0.001188,1.672,1,7,5,1.08,5,16.28,2.61,0.000193,22.3,-1.27,0.06,0.41,0.06,0.41,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,460,2024-08-06 01:15:00,2024.08.06 01:35:00,EURUSD,M5,buy,1.09444,1.09521,0.77,midline,3,24.49,0.001214,1.767,1,1,2,0.51,2,1.72,-2.13,0.000265,22.5,7.78,0.035,0.465,,,,,,,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,462,2024-08-07 02:45:00,2024.08.07 04:05:00,EURUSD,M5,buy,1.09162,1.09163,0.01,midline,15,23.86,0.001176,1.795,1,2,3,1.14,3,25.0,-2.21,0.000252,30.6,0.66,0.26,0.15,0.26,0.15,0.26,0.15,0.26,0.15,200.0,0,0,0,0,0,range,1,0,0,0,0
2,464,2024-08-08 00:15:00,2024.08.08 01:00:00,EURUSD,M5,sell,1.09297,1.09273,0.24,midline,8,75.09,0.000807,1.921,1,0,4,0.09,2,13.33,1.55,0.000112,3.8,0.59,0.205,0.145,0.195,0.06,0.205,0.06,0.205,0.06,200.0,0,0,0,0,0,range,1,0,0,0,0
2,466,2024-08-15 02:20:00,2024.08.15 03:05:00,EURUSD,M5,buy,1.1006,1.10067,0.07,midline,8,23.59,0.000779,1.51,4,2,4,1.41,4,15.0,-1.63,0.000134,10.0,4.23,0.155,0.17,0.155,0.055,0.155,0.055,0.155,0.055,200.0,0,0,0,0,0,range,1,0,0,0,0
2,468,2024-08-18 22:01:00,2024.08.18 22:10:00,EURUSD,M5,sell,1.10268,1.10278,-0.1,midline,1,77.02,0.000799,1.517,27,21,5,2.02,0,9.09,1.68,0.000144,0.0,5.0,0.0,0.21,,,,,,,200.0,0,0,0,0,0,range,1,0,0,1,0
2,470,2024-08-18 23:05:00,2024.08.18 23:25:00,EURUSD,M5,sell,1.10319,1.10258,0.61,midline,3,75.72,0.000742,2.308,3,23,0,0.72,1,16.67,1.19,0.000218,26.9,6.08,0.1,0.335,,,,,,,200.0,0,0,0,0,0,trend,1,0,0,0,0
