entry_time,exit_time,symbol,timeframe,side,entry_px,exit_px,profit,exit_type,bars_held,rsi,bb_width_ratio,vol_ratio,spread_pts,entry_hour,entry_dow,mae_r,mfe_r,mae_r_b5,mfe_r_b5,mae_r_b6,mfe_r_b6,sl_pts
2024.01.04 03:35:00,2024.01.04 04:30:00,EURUSD,M5,sell,1.09287,1.09254,0.33,midline,10,77.39,0.001151,2.237,3,3,4,0.1050,0.2150,0.1050,0.1750,0.1050,0.1750,200.0
2024.01.05 03:30:00,2024.01.05 04:35:00,EURUSD,M5,buy,1.09411,1.09402,-0.09,midline,12,23.86,0.001422,1.573,3,3,5,0.1850,0.0500,0.1100,0.0500,0.1150,0.0500,200.0
2024.01.05 06:35:00,2024.01.05 07:15:00,EURUSD,M5,buy,1.09275,1.09302,0.27,midline,7,23.23,0.001051,2.110,1,6,5,0.1500,0.1950,0.1500,0.0450,0.1500,0.0950,200.0
2024.01.12 07:15:00,2024.01.12 08:10:00,EURUSD,M5,buy,1.09666,1.09742,0.76,midline,10,24.19,0.001147,2.607,1,7,5,0.2850,0.4300,0.2850,0.1600,0.2850,0.1600,200.0
2024.01.16 00:25:00,2024.01.16 00:50:00,EURUSD,M5,buy,1.09415,1.09300,-1.15,e8c,4,19.95,0.000851,1.971,3,0,2,0.6350,0.0100,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.01.18 01:00:00,2024.01.18 02:30:00,EURUSD,M5,sell,1.08941,1.08961,-0.20,midline,17,79.90,0.000965,2.747,3,0,4,0.4300,0.1050,0.3350,0.1050,0.3350,0.1050,200.0
2024.01.19 06:05:00,2024.01.19 06:55:00,EURUSD,M5,buy,1.08803,1.08804,0.01,midline,9,24.73,0.000908,1.783,3,6,5,0.2400,0.0750,0.2400,0.0750,0.2400,0.0750,200.0
2024.01.23 05:40:00,2024.01.23 07:00:00,EURUSD,M5,sell,1.09029,1.09141,-1.12,e8c,15,76.40,0.000977,1.652,3,5,2,0.5650,0.0800,0.2550,0.0800,0.2550,0.0800,200.0
2024.01.23 07:00:00,2024.01.23 07:25:00,EURUSD,M5,sell,1.09140,1.09078,0.62,midline,4,79.00,0.001346,2.072,1,6,2,0.1100,0.3150,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.01.25 00:15:00,2024.01.25 01:35:00,EURUSD,M5,buy,1.08755,1.08753,-0.02,midline,15,21.81,0.001097,1.892,3,0,4,0.2750,0.0750,0.1550,0.0550,0.1550,0.0550,200.0
2024.01.25 07:15:00,2024.01.25 07:40:00,EURUSD,M5,sell,1.08892,1.08858,0.34,midline,4,77.13,0.001444,1.572,1,7,4,0.1150,0.2400,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.01.26 06:50:00,2024.01.26 07:20:00,EURUSD,M5,buy,1.08305,1.08154,-1.51,e8c,5,23.93,0.001394,2.145,1,6,5,0.7550,0.0250,0.7550,0.0250,-1.0000,-1.0000,200.0
2024.01.29 20:05:00,2024.01.29 21:05:00,EURUSD,M5,sell,1.08276,1.08277,-0.01,midline,11,80.53,0.001537,3.885,1,20,1,0.6400,0.0850,0.6400,0.0800,0.6400,0.0800,200.0
2024.01.30 07:00:00,2024.01.30 07:45:00,EURUSD,M5,buy,1.08150,1.08167,0.17,midline,8,23.71,0.001226,1.688,1,6,2,0.1700,0.2250,0.1700,0.1900,0.1700,0.1900,200.0
2024.02.01 07:10:00,2024.02.01 08:00:00,EURUSD,M5,buy,1.07932,1.07932,0.00,midline,9,23.24,0.001134,1.508,1,7,4,0.4800,0.0550,0.4800,0.0100,0.4800,0.0100,200.0
2024.02.04 23:10:00,2024.02.04 23:40:00,EURUSD,M5,buy,1.07734,1.07782,0.48,midline,5,23.78,0.001464,2.118,3,23,0,0.1800,0.3100,0.1800,0.3100,-1.0000,-1.0000,200.0
2024.02.06 07:20:00,2024.02.06 07:50:00,EURUSD,M5,sell,1.07621,1.07548,0.73,midline,5,76.50,0.001366,1.680,1,7,2,0.0150,0.4050,0.0150,0.4050,-1.0000,-1.0000,200.0
2024.02.07 01:10:00,2024.02.07 03:00:00,EURUSD,M5,sell,1.07616,1.07637,-0.21,midline,21,75.72,0.000591,2.684,3,1,3,0.2200,0.0750,0.0550,0.0750,0.0550,0.0750,200.0
2024.02.13 06:35:00,2024.02.13 07:05:00,EURUSD,M5,sell,1.07703,1.07737,-0.34,e8c,5,79.06,0.000482,1.662,2,6,2,0.2300,0.0550,0.2300,0.0550,-1.0000,-1.0000,200.0
2024.02.13 07:05:00,2024.02.13 07:30:00,EURUSD,M5,sell,1.07735,1.07717,0.18,midline,4,81.49,0.000753,3.756,2,7,2,0.2150,0.2050,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.02.15 12:35:00,2024.02.15 13:30:29,EURUSD,M5,sell,1.07451,1.07661,-2.10,sl,10,75.61,0.000938,1.621,1,12,4,0.2900,0.1400,0.1850,0.1400,0.1850,0.1400,200.0
2024.02.16 00:30:00,2024.02.16 01:35:00,EURUSD,M5,buy,1.07653,1.07648,-0.05,midline,12,24.42,0.001154,1.513,4,0,5,0.2250,0.0450,0.2250,0.0400,0.2250,0.0400,200.0
2024.02.19 07:15:00,2024.02.19 07:50:00,EURUSD,M5,sell,1.07881,1.07841,0.40,midline,6,75.33,0.000850,1.576,2,7,1,0.0650,0.2600,0.0650,0.1200,0.0650,0.2600,200.0
2024.02.19 18:20:00,2024.02.19 19:20:00,EURUSD,M5,sell,1.07825,1.07791,0.34,midline,11,88.16,0.001326,2.000,2,18,1,0.0100,0.2400,0.0100,0.1800,0.0100,0.2400,200.0
2024.02.22 00:35:00,2024.02.22 01:40:00,EURUSD,M5,sell,1.08281,1.08285,-0.04,midline,12,75.48,0.000965,1.575,4,0,4,0.1850,0.0750,0.1850,0.0300,0.1850,0.0650,200.0
2024.02.22 05:15:00,2024.02.22 05:50:00,EURUSD,M5,sell,1.08327,1.08378,-0.51,e8c,6,76.32,0.000933,1.997,4,5,4,0.2600,0.0300,0.1400,0.0300,0.2600,0.0300,200.0
2024.02.22 05:50:00,2024.02.22 07:10:00,EURUSD,M5,sell,1.08374,1.08442,-0.68,e8c,15,79.41,0.001100,2.123,4,5,4,0.3600,0.2400,0.0050,0.2400,0.0050,0.2400,200.0
2024.02.22 07:10:00,2024.02.22 08:15:05,EURUSD,M5,sell,1.08440,1.08673,-2.33,sl,12,76.42,0.000993,2.363,2,7,4,0.9000,0.0700,0.3650,0.0700,0.5050,0.0700,200.0
2024.02.26 07:10:00,2024.02.26 08:05:00,EURUSD,M5,sell,1.08295,1.08287,0.08,midline,10,75.78,0.000775,2.459,2,7,1,0.3650,0.1250,0.3650,0.0250,0.3650,0.0250,200.0
2024.02.28 05:35:00,2024.02.28 08:00:00,EURUSD,M5,buy,1.08280,1.08233,-0.47,midline,28,20.02,0.000554,2.283,4,5,3,0.5850,0.0700,0.1500,0.0400,0.1500,0.0700,200.0
2024.03.01 01:35:00,2024.03.01 02:00:00,EURUSD,M5,sell,1.08151,1.08216,-0.65,e8c,4,79.56,0.000990,1.644,4,1,5,0.3100,0.0100,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.03.01 02:00:00,2024.03.01 02:45:00,EURUSD,M5,sell,1.08212,1.08194,0.18,midline,8,88.57,0.001400,1.624,4,1,5,0.0300,0.2450,0.0300,0.2450,0.0300,0.2450,200.0
2024.03.04 00:45:00,2024.03.04 01:10:00,EURUSD,M5,sell,1.08477,1.08431,0.46,midline,4,77.56,0.000582,3.589,4,0,1,0.0150,0.2750,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.03.06 01:30:00,2024.03.06 02:10:00,EURUSD,M5,buy,1.08462,1.08461,-0.01,midline,7,24.86,0.000887,2.225,4,1,3,0.2250,0.0850,0.2250,0.0100,0.2250,0.0350,200.0
2024.03.06 07:15:00,2024.03.06 07:55:00,EURUSD,M5,sell,1.08628,1.08623,0.05,midline,7,76.49,0.000855,2.262,2,7,3,0.1850,0.1350,0.1850,0.1200,0.1850,0.1200,200.0
2024.03.07 07:45:00,2024.03.07 08:40:00,EURUSD,M5,buy,1.08933,1.08933,0.00,midline,10,24.85,0.001004,1.538,1,7,4,0.2900,0.1400,0.2900,0.1400,0.2900,0.1400,200.0
2024.03.08 00:40:00,2024.03.08 00:55:00,EURUSD,M5,sell,1.09547,1.09532,0.15,midline,2,76.61,0.000804,1.571,4,0,5,0.0100,0.2350,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.03.08 07:35:00,2024.03.08 08:45:00,EURUSD,M5,buy,1.09361,1.09366,0.05,midline,13,23.74,0.001198,1.863,1,7,5,0.3600,0.0450,0.2900,0.0450,0.2900,0.0450,200.0
2024.03.13 17:10:00,2024.03.13 18:20:00,EURUSD,M5,sell,1.09575,1.09550,0.25,midline,13,75.28,0.001562,1.845,1,17,3,0.3100,0.1300,0.3100,0.0500,0.3100,0.0500,200.0
2024.03.19 08:05:00,2024.03.19 09:25:00,EURUSD,M5,buy,1.08519,1.08471,-0.48,midline,15,20.53,0.001603,1.953,1,8,2,0.4800,0.0800,0.3050,0.0800,0.4800,0.0800,200.0
2024.03.22 00:35:00,2024.03.22 01:05:00,EURUSD,M5,sell,1.08666,1.08635,0.31,midline,5,76.71,0.000737,1.864,2,0,5,0.0650,0.1800,0.0650,0.1800,-1.0000,-1.0000,200.0
2024.03.22 01:40:00,2024.03.22 04:05:27,EURUSD,M5,buy,1.08547,1.08347,-2.00,sl,28,24.25,0.000994,2.615,1,1,5,0.9450,0.1000,0.2550,0.1000,0.3100,0.1000,200.0
2024.03.27 22:05:00,2024.03.27 23:35:00,EURUSD,M5,buy,1.08188,1.08136,-0.52,midline,17,24.74,0.000879,2.761,12,22,3,0.4500,0.0000,0.3450,0.0000,0.3450,0.0000,200.0
2024.03.28 07:15:00,2024.03.28 08:09:22,EURUSD,M5,buy,1.08121,1.07920,-2.01,sl,9,22.68,0.001379,2.003,1,7,4,0.8350,0.0400,0.5350,0.0400,0.5350,0.0400,200.0
2024.03.29 07:45:00,2024.03.29 07:50:00,EURUSD,M5,sell,1.07799,1.07745,0.54,midline,0,82.42,0.000599,2.073,2,7,5,0.0800,0.3000,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.04.03 08:10:00,2024.04.03 08:40:00,EURUSD,M5,buy,1.07650,1.07695,0.45,midline,5,21.74,0.001170,1.636,1,8,3,0.0500,0.2600,0.0500,0.2600,-1.0000,-1.0000,200.0
2024.04.04 19:10:00,2024.04.04 19:45:00,EURUSD,M5,buy,1.08548,1.08467,-0.81,e8c,6,24.69,0.000631,1.703,1,19,4,0.4100,0.1300,0.2900,0.1300,0.4100,0.1300,200.0
2024.04.04 19:45:00,2024.04.04 21:55:00,EURUSD,M5,buy,1.08468,1.08368,-1.00,midline,25,17.14,0.001543,1.545,1,19,4,0.7650,0.3250,0.0900,0.3250,0.1550,0.3250,200.0
2024.04.09 00:45:00,2024.04.09 01:05:00,EURUSD,M5,sell,1.08631,1.08614,0.17,midline,3,75.19,0.000386,1.536,1,0,2,0.0150,0.1000,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.04.11 07:10:00,2024.04.11 08:15:00,EURUSD,M5,buy,1.07370,1.07418,0.48,midline,12,21.81,0.000798,2.219,1,7,4,0.5200,0.2700,0.1200,0.1050,0.1200,0.1150,200.0
2024.04.12 07:05:00,2024.04.12 07:40:00,EURUSD,M5,buy,1.07068,1.06907,-1.61,e8c,6,22.83,0.000588,3.779,1,7,5,0.7850,0.1500,0.2500,0.1500,0.7850,0.1500,200.0
2024.04.16 02:10:00,2024.04.16 02:55:00,EURUSD,M5,buy,1.06139,1.06163,0.24,midline,8,23.43,0.001415,1.711,1,2,2,0.3350,0.1600,0.3350,0.1250,0.3350,0.1250,200.0
2024.04.19 01:20:00,2024.04.19 01:55:00,EURUSD,M5,buy,1.06367,1.06420,0.53,midline,6,23.79,0.000594,2.225,1,1,5,0.0350,0.3450,0.0350,0.1550,0.0350,0.3450,200.0
2024.04.19 02:30:00,2024.04.19 03:35:00,EURUSD,M5,buy,1.06273,1.06192,-0.81,midline,12,22.51,0.001578,1.630,1,2,5,0.8450,0.0350,0.6900,0.0350,0.6900,0.0350,200.0
2024.04.23 07:10:00,2024.04.23 07:55:00,EURUSD,M5,buy,1.06444,1.06487,0.43,midline,8,24.28,0.001073,1.664,1,7,2,0.2950,0.2150,0.2950,0.0800,0.2950,0.0800,200.0
2024.04.24 08:15:00,2024.04.24 09:10:00,EURUSD,M5,buy,1.06884,1.06914,0.30,midline,10,20.50,0.001476,1.879,1,8,3,0.1800,0.2350,0.1250,0.2350,0.1400,0.2350,200.0
2024.04.25 01:05:00,2024.04.25 02:10:00,EURUSD,M5,sell,1.07023,1.07015,0.08,midline,12,77.23,0.000538,2.214,2,1,4,0.1550,0.1600,0.1100,0.1600,0.1100,0.1600,200.0
2024.04.25 07:15:00,2024.04.25 08:10:00,EURUSD,M5,sell,1.07163,1.07153,0.10,midline,10,81.37,0.000766,1.672,1,7,4,0.5700,0.1050,0.5700,0.0600,0.5700,0.0600,200.0
2024.04.26 07:15:00,2024.04.26 07:45:00,EURUSD,M5,sell,1.07312,1.07370,-0.58,e8c,5,76.02,0.000890,2.028,1,7,5,0.2850,0.2000,0.2850,0.2000,-1.0000,-1.0000,200.0
2024.04.26 07:45:00,2024.04.26 08:15:00,EURUSD,M5,sell,1.07369,1.07308,0.61,midline,5,77.78,0.001285,1.602,1,7,5,0.0850,0.3650,0.0850,0.3650,-1.0000,-1.0000,200.0
2024.04.26 20:05:00,2024.04.26 20:25:00,EURUSD,M5,sell,1.07058,1.07002,0.56,midline,3,76.79,0.001385,2.163,2,20,5,0.0450,0.3200,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.04.29 01:05:00,2024.04.29 02:10:00,EURUSD,M5,sell,1.07092,1.07084,0.08,midline,12,78.81,0.000834,1.571,1,1,1,0.0900,0.1500,0.0500,0.1500,0.0500,0.1500,200.0
2024.04.29 05:15:00,2024.04.29 06:35:00,EURUSD,M5,sell,1.07247,1.07268,-0.21,midline,15,77.58,0.000759,3.225,1,5,1,0.4500,0.0500,0.2600,0.0500,0.3400,0.0500,200.0
2024.04.30 01:05:00,2024.04.30 01:30:00,EURUSD,M5,buy,1.07103,1.07167,0.64,midline,4,23.00,0.000679,2.505,1,1,2,0.0050,0.3350,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.05.07 07:05:00,2024.05.07 07:55:00,EURUSD,M5,buy,1.07568,1.07629,0.61,midline,9,23.99,0.001183,2.411,1,7,2,0.1350,0.3300,0.1350,0.1750,0.1350,0.1750,200.0
2024.05.09 01:15:00,2024.05.09 01:55:00,EURUSD,M5,buy,1.07432,1.07454,0.22,midline,7,23.26,0.000536,2.407,1,1,4,0.0450,0.1350,0.0450,0.1350,0.0450,0.1350,200.0
2024.05.09 08:00:00,2024.05.09 08:45:00,EURUSD,M5,buy,1.07375,1.07317,-0.58,e8c,8,17.10,0.000824,1.687,1,7,4,0.3050,0.1850,0.0850,0.1850,0.0850,0.1850,200.0
2024.05.22 00:20:00,2024.05.22 00:45:00,EURUSD,M5,sell,1.08594,1.08570,0.24,midline,4,76.63,0.000482,1.880,9,0,3,0.0000,0.1350,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.05.24 07:15:00,2024.05.24 08:00:00,EURUSD,M5,sell,1.08142,1.08136,0.06,midline,8,79.53,0.000501,1.636,7,7,5,0.1900,0.2000,0.1900,0.2000,0.1900,0.2000,200.0
2024.05.27 11:00:00,2024.05.27 11:25:00,EURUSD,M5,sell,1.08672,1.08554,1.18,midline,4,81.97,0.001630,1.922,1,10,1,0.0100,0.6150,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.05.28 01:20:00,2024.05.28 01:55:00,EURUSD,M5,sell,1.08645,1.08687,-0.42,e8c,6,78.06,0.000506,1.956,7,1,2,0.1950,0.1550,0.0800,0.1550,0.1950,0.1550,200.0
2024.05.28 01:55:00,2024.05.28 04:20:00,EURUSD,M5,sell,1.08680,1.08748,-0.68,midline,28,77.16,0.000716,2.404,7,1,2,0.4400,0.1800,0.1050,0.1800,0.1050,0.1800,200.0
2024.05.28 12:10:00,2024.05.28 13:05:00,EURUSD,M5,sell,1.08867,1.08828,0.39,midline,10,80.45,0.001087,1.606,1,12,2,0.1150,0.3650,0.1150,0.1800,0.1150,0.1800,200.0
2024.05.29 01:05:00,2024.05.29 01:55:00,EURUSD,M5,buy,1.08505,1.08520,0.15,midline,9,24.10,0.000645,2.510,7,1,3,0.1400,0.0700,0.1400,0.0000,0.1400,0.0000,200.0
2024.06.03 22:00:00,2024.06.03 22:05:00,EURUSD,M5,sell,1.09029,1.09039,-0.10,midline,0,79.36,0.000575,1.626,26,21,1,0.0300,0.1750,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.06.03 23:05:00,2024.06.04 00:40:00,EURUSD,M5,sell,1.09073,1.09075,-0.02,midline,18,76.98,0.000579,2.031,13,23,1,0.1050,0.0400,0.1050,0.0150,0.1050,0.0150,200.0
2024.06.04 01:05:00,2024.06.04 02:10:00,EURUSD,M5,sell,1.09141,1.09108,0.33,midline,12,76.21,0.000536,2.979,1,1,2,0.0950,0.2250,0.0400,0.1350,0.0850,0.1350,200.0
2024.06.04 07:15:00,2024.06.04 08:15:00,EURUSD,M5,buy,1.09018,1.08932,-0.86,e8c,11,24.38,0.001009,2.013,1,7,2,0.4700,0.0800,0.2350,0.0800,0.2450,0.0800,200.0
2024.06.06 01:15:00,2024.06.06 01:45:00,EURUSD,M5,sell,1.08760,1.08786,-0.26,e8c,5,78.90,0.000418,1.536,1,1,4,0.1350,0.0100,0.1350,0.0100,-1.0000,-1.0000,200.0
2024.06.06 01:45:00,2024.06.06 02:10:00,EURUSD,M5,sell,1.08785,1.08845,-0.60,e8c,4,79.11,0.000568,1.535,1,1,4,0.3100,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.06.06 02:15:00,2024.06.06 03:25:00,EURUSD,M5,sell,1.08875,1.08904,-0.29,midline,13,92.54,0.001445,2.188,1,2,4,0.3450,0.0500,0.3050,0.0500,0.3050,0.0500,200.0
2024.06.06 07:35:00,2024.06.06 08:00:00,EURUSD,M5,buy,1.08778,1.08841,0.63,midline,4,24.01,0.000990,1.706,1,7,4,0.0300,0.3250,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.06.07 07:10:00,2024.06.07 07:35:00,EURUSD,M5,buy,1.08885,1.08903,0.18,midline,4,23.37,0.000817,1.913,1,7,5,0.0250,0.1800,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.06.10 04:50:00,2024.06.10 05:15:00,EURUSD,M5,buy,1.07617,1.07485,-1.32,e8c,4,20.70,0.001207,2.229,1,4,1,0.6650,0.0050,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.06.12 01:55:00,2024.06.12 02:25:00,EURUSD,M5,buy,1.07359,1.07379,0.20,midline,5,24.81,0.000557,1.840,7,1,3,0.0600,0.1200,0.0600,0.1200,-1.0000,-1.0000,200.0
2024.06.12 07:00:00,2024.06.12 07:50:00,EURUSD,M5,sell,1.07462,1.07432,0.30,midline,9,78.00,0.001015,1.548,1,6,3,0.0450,0.2550,0.0150,0.2550,0.0350,0.2550,200.0
2024.06.13 06:20:00,2024.06.13 06:40:00,EURUSD,M5,buy,1.08019,1.08047,0.28,midline,3,21.53,0.000580,1.721,7,6,4,0.0700,0.1500,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.06.14 07:05:00,2024.06.14 07:40:00,EURUSD,M5,buy,1.07286,1.07175,-1.11,e8c,6,22.13,0.000926,2.116,8,7,5,0.6300,0.2100,0.2100,0.2100,0.6300,0.2100,200.0
2024.06.17 07:05:00,2024.06.17 07:45:00,EURUSD,M5,buy,1.06915,1.06996,0.81,midline,7,17.46,0.001156,3.367,7,7,1,0.2600,0.4100,0.2600,0.2400,0.2600,0.2500,200.0
2024.06.20 07:10:00,2024.06.20 08:30:00,EURUSD,M5,buy,1.07359,1.07336,-0.23,midline,15,21.08,0.000843,2.019,11,7,4,0.2600,0.0900,0.1850,0.0900,0.2400,0.0900,200.0
2024.06.24 01:05:00,2024.06.24 01:35:00,EURUSD,M5,buy,1.06856,1.06905,0.49,midline,5,24.62,0.000923,1.704,1,1,1,0.0350,0.2500,0.0350,0.2500,-1.0000,-1.0000,200.0
2024.06.24 07:10:00,2024.06.24 07:35:00,EURUSD,M5,sell,1.07005,1.07051,-0.46,e8c,4,76.44,0.000760,2.816,1,7,1,0.2850,0.0700,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.06.25 06:20:00,2024.06.25 07:05:00,EURUSD,M5,sell,1.07436,1.07377,0.59,midline,8,77.35,0.000673,1.514,1,6,2,0.0300,0.3100,0.0300,0.1350,0.0300,0.1350,200.0
2024.06.26 01:05:00,2024.06.26 01:25:00,EURUSD,M5,buy,1.07073,1.07099,0.26,midline,3,20.97,0.000784,1.777,1,1,3,0.0550,0.1350,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.06.26 07:45:00,2024.06.26 08:15:00,EURUSD,M5,buy,1.06964,1.06896,-0.68,e8c,5,21.37,0.001419,1.546,1,7,3,0.3350,0.1550,0.3350,0.1550,-1.0000,-1.0000,200.0
2024.06.28 02:00:00,2024.06.28 03:20:00,EURUSD,M5,buy,1.06979,1.06936,-0.43,midline,15,22.96,0.001133,2.530,2,1,5,0.6300,0.0550,0.4850,0.0550,0.5200,0.0550,200.0
2024.07.02 08:20:00,2024.07.02 09:15:00,EURUSD,M5,buy,1.07184,1.07212,0.28,midline,10,22.56,0.001582,1.514,1,8,2,0.3200,0.2750,0.3200,0.0900,0.3200,0.0900,200.0
2024.07.03 01:10:00,2024.07.03 01:35:00,EURUSD,M5,sell,1.07526,1.07501,0.25,midline,4,77.15,0.000470,2.447,1,1,3,0.0550,0.1900,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.07.03 06:10:00,2024.07.03 07:05:00,EURUSD,M5,buy,1.07378,1.07388,0.10,midline,10,20.42,0.000595,1.583,1,6,3,0.0900,0.1550,0.0900,0.0700,0.0900,0.0700,200.0
2024.07.03 08:05:00,2024.07.03 10:00:00,EURUSD,M5,sell,1.07525,1.07582,-0.57,midline,22,77.80,0.001365,2.132,1,8,3,0.5500,0.0950,0.3400,0.0950,0.3400,0.0950,200.0
2024.07.04 01:05:00,2024.07.04 01:25:00,EURUSD,M5,sell,1.07928,1.07900,0.28,midline,3,76.46,0.000430,2.644,1,1,4,0.0450,0.1600,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.07.04 22:00:00,2024.07.04 23:05:00,EURUSD,M5,buy,1.08139,1.08117,-0.22,midline,12,24.86,0.000266,6.508,50,21,4,0.2550,0.0000,0.2550,0.0000,0.2550,0.0000,200.0
2024.07.05 01:45:00,2024.07.05 02:40:00,EURUSD,M5,sell,1.08174,1.08154,0.20,midline,10,78.87,0.000799,1.586,1,1,5,0.0250,0.1850,0.0250,0.1850,0.0250,0.1850,200.0
2024.07.08 07:10:00,2024.07.08 07:40:00,EURUSD,M5,buy,1.08180,1.08242,0.62,midline,5,24.63,0.001153,2.229,1,7,1,0.1700,0.3200,0.1700,0.3200,-1.0000,-1.0000,200.0
2024.07.09 00:10:00,2024.07.09 01:35:00,EURUSD,M5,sell,1.08280,1.08298,-0.18,midline,16,75.16,0.000396,1.697,2,0,2,0.2650,0.0250,0.1100,0.0250,0.1350,0.0250,200.0
2024.08.01 07:30:00,2024.08.01 09:03:33,EURUSD,M5,buy,1.08176,1.07975,-2.01,sl,17,23.84,0.000989,1.576,1,7,4,0.9300,0.1150,0.3300,0.0100,0.3300,0.1150,200.0
2024.08.02 07:15:00,2024.08.02 07:40:00,EURUSD,M5,sell,1.08075,1.08004,0.71,midline,4,76.08,0.001188,1.672,1,7,5,0.0600,0.4100,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.08.06 01:15:00,2024.08.06 01:35:00,EURUSD,M5,buy,1.09444,1.09521,0.77,midline,3,24.49,0.001214,1.767,1,1,2,0.0350,0.4650,-1.0000,-1.0000,-1.0000,-1.0000,200.0
2024.08.07 02:45:00,2024.08.07 04:05:00,EURUSD,M5,buy,1.09162,1.09163,0.01,midline,15,23.86,0.001176,1.795,1,2,3,0.2600,0.1500,0.2600,0.1500,0.2600,0.1500,200.0
2024.08.08 00:15:00,2024.08.08 01:00:00,EURUSD,M5,sell,1.09297,1.09273,0.24,midline,8,75.09,0.000807,1.921,1,0,4,0.2050,0.1450,0.2050,0.0600,0.2050,0.0600,200.0
